new_id,quitnow,age,gender,teamrelationship,jobsatisfaction,managerrelationship,tenure,relativepay,deniedpromotion,seniorityrank,mainperformancemetric,noofchildren,variable1,variable2,variable3,variable4,variable5,variable6,variable7,variable8,variable9,variable10,variable11,variable12,variable13,variable14,variable15,variable16,variable17,variable18,variable19,variable20,variable21,variable22,variable23,variable24,variable25,variable26,variable27,variable28,variable29,variable30,variable31,variable32,variable33,variable34,variable35,variable36,variable37,variable38,variable39,variable40,variable41,variable42,variable43,variable44,variable45,variable46,variable47,variable48,variable49,variable50,variable51,variable52,variable53,variable54,latedaysscore,latedays,sickdaysscore,sickdays,projectsrefusedscore,projectsrefused,hrpolicycheckscore,hrpolicycheck,linkedinupdatescore,linkedinupdate,linkedinminutesscore,linkedinminutes,twitterminutesscore,twitterminutes,facebookminutesscore,facebookminutes,instagramminutesscore,instagramminutes,careersearches,linkedinposts,facebookpostsscore,facebookposts,instagrampostsscore,instagramposts,twitterpostsscore,twitterposts,emailswearscore,emailswear,colemailtimescore,colemailtime,supemailtimescore,emailtime,cliemailtimescore,cliemailtime,emailothdeptscore,emailothdept,emailfromothdeptscore,emailfromothdept,zoomcallsscore,zoomcalls,dropzoomcalls,dropzoomcall
81,0,40,1,1.0487237,7,5,11,.86407888,0,3,4,0,.78487164,.54893446,.97871447,.50362325,.92655784,.32904121,.95375293,1.2364817,.95971072,.29466957,1.0733707,.2739186,.41650558,.67037392,1.0607737,.66041595,.73633832,.61746943,.84692806,.68351549,1.4981288,1.2007104,.3352595,.73226231,.25524679,.14402886,.96174145,.22504029,.7155599,.8064959,.44874713,.42781952,.73954946,.92597824,.010644383,1.0960635,.74676681,.59147841,.55797082,1.2884343,.55102164,.25510857,.38894597,.71158224,-.1027625,.73066711,.35237676,.97050071,.46544635,.95303094,.83990967,.71936899,1.4237411,-.17078157,-2.1795301,0,-.82416272,0,2.3269222,12,-.5738315,0,-1.3029517,0,.14683986,55,-.17985125,0,-1.8528905,0,1.8762214,3038,.015025413,0,.34412882,1,1.4767723,6,.50763792,2,2.1399703,9,-1.5604538,171,-.077961341,5,-.87987095,8,2.4819574,25,3.4129705,34,.5350017,11,-.018995782,0
82,0,31,0,1.1860622,6,7,5,1.446898,0,2,3,0,2.2205343,1.8171875,.64839292,1.9674212,1.5463276,1.003782,1.1190853,.88494051,.92342067,2.0089707,.70593202,.66289997,.61940634,.90712297,1.1544509,1.2390292,.70688909,1.1645979,1.0189606,1.2046602,1.4754237,1.6417711,1.3746578,.33579233,1.2130313,2.1847394,1.3224655,1.5164338,1.0946121,1.7485461,1.7666098,1.3097008,.90158314,.91901922,2.2688761,1.7415468,.80469841,1.7902069,1.434401,1.3496605,1.2810535,1.9910569,2.1910141,-.40151474,.95808387,2.1971309,.9169398,1.4450303,.95289266,1.2151605,2.1327975,1.7882304,1.3343066,1.3927158,-1.1882471,0,-.76036096,0,.1345154,1,-.81329495,0,-1.8606114,0,1.9176836,715,2.0325856,1356,.83527744,453,1.6012664,2592,.26691863,1,1.0878875,2,.87165731,3,1.0883912,4,4.7190642,19,2.3683424,378,-.89249521,5,-.9254595,8,2.6020505,26,1.9972926,20,1.9098138,38,-.70965123,0
83,0,33,1,1.3161293,7,9,4,1.1309488,0,2,4,0,.66032916,.65141809,.4850179,.32062289,.43306455,.30654922,.73934996,.66462427,.71758479,1.2228594,1.0772291,.42895865,1.7445023,1.3501588,.91110331,.85957539,.87325168,.29773635,.60632545,.94763672,.94369906,.53881419,.64719141,1.017211,.29239911,1.0185229,.67348075,.73957533,.67606616,1.1198728,.3477177,1.1280303,1.5322839,1.0583121,.6815294,.29232234,.64053231,.21296522,1.3978927,.2182824,.88470471,.86314267,.45064759,.38893148,.9793455,.26283056,.90439451,.75723726,.81533122,.90946001,1.2762678,.51676458,.1310395,1.5245192,-.57507175,0,-.089212731,0,1.1985079,6,-.074158579,0,-1.0985657,0,.89822155,335,1.2077104,806,-.83970207,0,1.1976442,1939,-.66291159,0,.72087133,1,.89502549,4,.86598855,3,2.7577896,11,.21338177,221,-2.1762989,5,-1.4176385,8,2.6366603,26,2.4243584,24,.6135025,12,-.28764829,0
84,0,34,0,1.0443077,7,5,6,1.2772386,0,2,4,0,.26471937,.89886141,.59793621,.68003762,.20818539,.71392244,.56705195,.092457652,1.5228366,.58831382,.93400699,1.2255287,.39859587,.65598583,.38026214,.72125119,.95736444,.61582041,1.0217823,.7119202,.78788251,-.15096776,.63361257,1.1959667,.6725961,.67946357,1.0168929,.67872834,1.0063642,.87046313,.56592786,1.2079657,.42176712,.801759,.47042984,1.0900166,1.2077416,.46772829,.62549216,.33313414,1.1853215,.43907201,.4770278,1.5999043,.57914227,.8228057,.59468597,.56425834,.6787802,.49773413,.093591742,1.5784836,.16594118,.92329437,-.55379623,0,-.5758689,0,-1.2782223,0,-.28315961,0,-.38359982,0,-2.12991,0,.16200684,108,-.96231693,0,1.0406671,1685,-.81298637,0,1.4291033,3,.86192209,3,.91923136,4,1.8784519,8,-1.1332536,150,-.46425754,5,.0095423833,0,2.6579623,27,1.6791868,17,.99569464,20,-.37367329,0
85,0,30,1,1.057373,7,10,2,1.2077197,0,1,2,0,.34690207,.12634096,.62144899,.78234535,.79647338,.68444496,.67214346,.44588512,.018805142,.69207722,.54364085,.035026681,.56874144,.28906557,.076701142,.75525975,.69130266,.33339873,.47524622,.5735302,.44923103,.085456975,.3319366,.26887324,.28349456,.39402732,.4564743,.58696473,.92354673,.66714495,.87985861,.72213084,.34918195,.76420116,.54048675,.49768147,.77955115,.44581586,.23830853,-.035707515,.11413877,.36467907,.2440405,.27514929,-.31052655,.48346493,.26358414,.57961905,.65709764,.593584,.80857801,.57684761,.38069823,.83464956,-1.3772423,0,-1.9525135,0,-1.1951408,0,-1.5295899,0,-2.2639549,0,-2.2055302,0,-3.0678017,0,-1.7537432,0,.87208509,1412,-1.2200431,0,.80032063,2,.27540797,1,.042290442,0,3.2419395,13,-2.4927735,259,-1.6530159,5,-1.9046999,8,2.8747265,29,2.8688023,29,1.043357,21,-2.59497,0
86,0,45,0,1.3188825,7,2,16,1.1315227,0,3,7,0,.050062876,.73715103,.50430584,.7299611,.6254946,.15693879,.29216665,.26558623,.50672591,.53767729,.78083742,.55513018,.46699986,.49326646,.64788008,.59255373,.47402224,.44115546,.52973205,.52804965,.64278561,.42544231,.24625367,.36183411,.30296269,-.11168268,.50978774,.30295423,.54921502,.19856571,.21639244,.5343861,.23031546,.18217663,.55920541,.48495156,.40602469,.34709695,.23473187,.53686333,.3344363,.32888332,.93966168,.49169847,.64379501,.27705094,.8704918,.82537311,.69493693,.52985883,.73499078,.67228955,.38326353,.47435272,-.5764789,0,-.081642114,0,.074586816,0,-1.0639509,0,-.87760085,0,1.0095652,377,-.47056639,0,-1.3337804,0,.33479759,542,-.81977677,0,.57065225,1,.55036551,2,.34258556,1,.95894414,4,-.071885362,77,-1.6043262,5,-2.1583102,8,.2619603,3,.32797977,3,.69773275,14,-.65191919,0
87,1,31,0,1.0590698,7,4,3,1.2977735,0,1,3,0,.65101135,.21347675,.21217853,.63370717,1.1865951,1.1069692,1.0089642,1.0823882,1.0317575,.22621205,.54583174,1.2755694,.66044939,.25757155,1.1871634,1.2892807,1.4614888,.2825602,.77821344,.26063475,.30057001,.29336309,1.1312345,.49591276,1.0736394,.9584772,1.3152374,-.16906638,.87535685,.84064543,.50771409,.87667507,.44003358,.78092468,.20716999,.53327334,.27146119,1.196045,.33052775,.8500669,1.0799599,1.2142311,.86341578,1.6640986,1.3357199,1.0820532,.37724936,.42857087,.97937906,.064337827,1.0780733,.39765143,.95706606,.65745407,.32547772,2,-1.0839419,0,1.4866173,7,.18437925,1,-1.941731,0,-.089004226,0,-1.7199392,0,-1.2880012,0,.66289979,1073,-1.1450162,0,.48367479,1,.69573027,3,.88785458,4,2.4745479,10,1.3214682,198,-1.8376484,5,-.71924448,8,1.4561944,15,1.4341565,14,.89824635,18,-.25264192,0
88,0,32,0,1.0503286,6,5,3,1.2976037,0,2,6,0,1.2220223,1.0582544,.51751071,1.0925936,-.1566484,.65487301,-.035969973,.8588568,1.2824501,1.4955314,1.5029172,.69500196,.24499436,1.1336349,1.4238796,.81554979,.21755825,.63987166,1.3104813,1.4172864,.51332992,.64942169,.52328175,.77152705,1.242644,.96332043,.67077929,1.1744641,.81466919,1.3012723,.75869995,.4374387,1.1239227,1.5102533,1.0416993,1.0335193,1.6206806,.27908906,.06453687,.36755621,1.3719976,.66933823,1.1324959,.91574925,.45835966,1.1179378,.82262766,.38642907,1.1324532,1.7115005,1.5642649,1.2420293,.42162931,1.0188628,-.63939869,0,-.1943202,0,.3960762,2,.37690008,1,-1.8983339,0,-.59511828,0,1.6341968,1090,-.32635689,0,.86143422,1395,-.047306452,0,1.376485,3,1.7953049,7,.95256364,4,4.7193227,19,-2.156796,378,-.40928245,5,-2.1048484,8,2.3142815,23,.8695547,9,.68889755,14,-.56661963,0
89,0,35,1,1.2684678,7,9,6,1.2001903,1,2,4,0,.31979159,.68193781,.43926498,.73844415,1.3836687,1.3696452,1.2546788,.52213174,.16636221,.88717175,.90837598,1.1745647,.79317081,.42501804,1.0326773,.80152822,.32933912,.63951188,.63654763,.75504386,.58542871,.98452717,.61402601,.54936725,1.1705254,.81000543,-.31021193,.99215162,.53122151,.9411608,.66992474,.40393522,1.2120607,.503259,.75397527,.27483174,.37788257,.56135881,.45643464,.7246269,1.1686758,.3827875,.67800289,.43456921,.50653559,1.0342259,.5016523,.45634434,1.0750351,.74372351,.50677341,.8124904,1.2094871,.80129951,-.58909768,0,-.80022401,0,-.75263911,0,-.88293689,0,-1.0549825,0,-.67302102,0,2.9946465,1997,-1.513098,0,1.1626372,1882,-.89431506,0,1.4508315,3,.41505188,2,.89189863,4,2.8484931,11,-2.0533464,228,-2.344285,5,-.71851939,8,1.8761119,19,2.5072958,25,1.4281198,29,-2.1449454,0
90,0,31,0,1.0618732,7,6,2,1.3858219,0,1,4,0,1.0390384,.68512028,.99348968,1.0129306,.52407026,.87595356,.81280696,1.3806225,.59918028,.52698141,.49577564,.3691723,.6414693,.91554093,.58877218,.59817994,.41302937,.49152547,.33977157,.41011241,1.3435806,.95483214,.22597006,.47115079,.49707633,.055646718,.73060971,.32840043,.17889106,.40212497,.96508938,.95884448,1.3306994,.85650694,.20951001,.50968641,.08431568,.83433551,1.0042683,.42128709,.72720754,.72068214,.10736693,.5252068,.61501801,.025731169,.48257196,.75818932,.51095921,.91113305,.44609514,.66366965,1.102571,.54829025,-.27910411,0,-.14731506,0,.34990492,2,-.66153061,0,-.97998899,0,-1.1721499,0,-.046080861,0,.11776278,64,.75523359,1223,-1.2629645,0,.38672236,1,.63940817,3,.49885666,2,1.6740049,7,.13359392,134,-.5746299,5,-1.5751169,8,1.6047785,16,1.5480835,15,.82022035,16,-.10754509,0
91,0,34,1,1.4812392,7,7,6,1.0225701,0,2,4,0,.9226597,.57675153,1.6456558,1.8465445,.35331926,.22028677,1.5675863,2.1205404,1.4897351,.17167309,1.2182049,1.1345602,1.5056154,1.6473962,1.9075906,1.5860447,.23262116,1.23799,.94799572,.59068525,1.1936023,.02898881,1.1742057,.94624168,1.1560496,1.0066828,1.2686504,.53855515,1.0625947,1.1713227,.94724804,1.8710816,.79562753,1.3511317,1.3473021,.78118783,.66564757,.33135554,.59157246,.2451043,.4094623,1.3136034,.99366283,.79200894,1.6466287,.55459839,.37986979,.126479,.29853544,.699112,1.7149107,1.0060558,1.7840583,1.0205051,-2.286124,0,.25116071,1,2.8140898,14,-.1702764,0,-.62198985,0,1.5757983,588,1.8465707,1232,-.5508557,0,1.077667,1745,-.44655108,0,1.5564981,3,.98009872,4,1.0148056,4,3.4663396,14,-2.1959829,277,-1.957763,5,.82138008,25,3.4237776,34,2.1312304,21,1.8546351,37,-.65219456,0
92,1,39,1,1.4404352,7,7,10,1.0596058,1,3,3,0,.70064652,.69975835,.20211007,.42397726,.1577559,.5634256,.64700919,.54073989,.72969478,.56983006,.30870724,.05743641,.66947663,.48960912,.95301032,.36294666,.77960497,.7903564,.5215143,.67154998,.48381793,.67287207,.67797148,.61507362,-.046727769,.35892293,.88305831,.99510986,.53690797,.59129971,.1563074,.62018943,.44293416,.79448253,.51484901,.29141566,.81424642,.17585957,.66807419,.33635277,.62226725,.52891695,.69840175,.7835803,-.013501043,.55776608,.61713046,.64765042,.79337656,.82207495,.46289593,.77658051,.58970469,.39487153,-.46582997,0,-.55042046,0,1.0295091,5,-.073409975,0,-.38033772,0,-.11779956,0,.46517041,310,.067416161,37,.39464846,639,-.44573042,0,.53339589,1,.63166338,3,.27211943,1,1.8435111,7,-1.3108017,147,-1.1059691,5,.25321588,8,.88580644,9,1.0588188,11,.63079578,13,-.58168328,0
93,0,29,0,1.2031406,6,4,0,1.2448424,0,2,3,0,.56048959,.39412728,.30527747,.43101695,.45085829,.27522016,.43794909,.51635712,.42794719,.35614756,.70248616,.38849145,.20574617,.47624037,.24459009,.66633362,.51173222,.46094841,.4605152,.68284512,.10727807,.34145802,.28788763,.26417518,.79588753,.63096666,.45971236,.81319964,.53823811,.33485413,.64443964,.46302316,.35165805,.5062713,.038968973,.45078713,.24811542,.30311105,.24456547,.32531521,.46772477,.23160328,.65904963,.027120098,.42072985,.88996774,-.033788644,.41838992,.70624346,.59053499,.43132585,.10935884,.76038224,.75012004,-1.1504556,0,-.70084572,0,-.50362033,0,-1.1545783,0,-1.7142676,0,-1.765704,0,-.27390483,0,-1.331998,0,.022439331,36,-2.4153826,0,.37061378,1,.15833201,1,.88447416,4,2.4986444,10,-.64237005,200,-2.0624232,5,-1.295719,8,3.2203865,32,2.1758363,22,.71574479,14,-.83527517,0
94,0,36,1,1.093416,6,7,7,1.0187736,0,2,5,0,.56056273,.54322875,1.1556569,1.1702926,2.1402957,.41036439,.47276947,.68861431,1.2681906,2.0519183,.5010016,1.0602092,.92784309,.87758553,1.0227389,1.7187134,.63255084,1.9664289,1.164885,1.8915256,1.7705768,1.2508243,1.5580451,1.4100857,.57398683,1.6219784,1.3062533,1.6340581,1.5907239,.64509511,1.4050968,.54013485,.77638596,1.8429965,.95780754,.90228087,1.258932,.27362534,1.1595838,.27576551,1.5339575,1.9424999,.5359692,.90993309,.81023914,1.0572017,.92625391,1.4842917,1.3144968,.40375704,1.6138973,1.3290496,.85943514,.68561381,-.76498878,0,.43627474,2,.86187905,4,-.55422884,0,-.153887,0,-.37868291,0,-1.2321473,0,-.73831922,0,1.8080299,2927,-.68017119,0,.22197689,0,1.3301167,5,.54593813,2,3.0907931,12,-2.0686996,247,-.14066288,5,-2.1936767,8,2.3240132,23,3.8435457,38,.46153134,9,-.37649563,0
95,0,29,0,1.333377,8,6,1,1.4213088,0,1,2,0,.13973565,1.0869174,.89704263,.76653183,-.48491046,.55947632,.7240907,.21580334,.62213314,.27529892,.73030984,.96890157,.67400366,.31195638,.80542886,.72108966,.90241486,.78607047,1.4847418,.45698032,.25088215,1.0222315,.60121584,1.1453142,.74490935,.64995039,.39281508,1.028872,.13080819,.7340737,.85460168,.39970016,.87377948,.59007204,1.0184393,.58106232,.50546402,.86220467,.018863553,.87362409,1.0185938,.47025013,.88582635,.86590666,.1556804,.17285427,.45726427,.28363353,1.1163274,.93787599,.86703444,.95439231,.53027135,.25999355,-3.7209418,0,-1.61701,0,-.55393839,0,-.80373567,0,-.1451115,0,-1.3579501,0,.78052509,521,.020571049,11,.99392641,1609,-.4319005,0,.95639294,2,.40014875,2,.9015758,4,1.746218,7,-.54202586,140,-1.2224054,5,-1.3788372,8,.91125786,9,2.2983851,23,1.4011273,28,-.8295449,0
96,0,29,1,1.4960696,7,8,1,1.0966477,0,1,3,0,.59269279,.53949332,.41548821,.91062635,.2731809,.59224683,1.0614359,.38597193,.015612892,1.333779,.75306547,.8083449,1.0697465,1.1147738,.53615791,1.0310398,1.259279,.95966703,.69109702,.81454533,1.0737662,1.1271108,.49108347,.73088837,.31852871,1.1771951,.23247135,1.7692542,-.3622506,.20231763,.77188647,.51438451,1.1122936,.47296536,.28428185,-.099217787,.46680441,1.0177665,.22102435,.92460871,.72290051,.45805243,.48236093,1.3603865,.75696635,1.0566911,.019569529,.29755896,.3722932,.97440708,.71066266,1.0856705,.52677149,.64680326,.070916109,0,-1.0094059,0,.50179666,3,-.98616213,0,-.28345439,0,.029572356,11,-.51973569,0,-.90515774,0,1.1817786,1913,-1.0694524,0,.017036857,0,.49356839,2,1.1383686,5,3.3879066,14,-.28746265,271,.29841495,18,-.90518683,8,2.0776744,21,2.0774233,21,.46087223,9,-1.64276,0
97,0,36,0,1.1998432,5,5,7,1.2568381,0,2,5,0,.5535059,1.6547683,.70572698,.51375383,.36285186,1.1651068,1.3987515,1.1347468,.84249425,1.0147481,.93972892,.09230148,.79120702,.6189422,.69533461,.089907974,1.2355447,.13734609,.82522827,1.1067296,.44977313,1.1922414,.71493465,1.4156101,.83156878,.55632997,.85994142,.89361054,.23960689,1.395523,1.455723,1.1370498,-.028518027,.52178252,.68646514,1.2381346,.39271513,.8102423,.89888626,1.0232766,.41499305,1.4155724,-.024811888,.7898398,.80054265,.72299689,1.1108081,.93407238,1.0181408,1.2392144,.40160733,.71460932,.7731654,.33308053,-1.3970104,0,.24627216,1,1.3800881,7,-.31308061,0,.24719054,0,2.3679378,883,3.3820252,2256,-.0063338862,0,1.3532714,2191,-1.1878283,0,1.423129,3,1.0659828,4,1.0247313,4,1.7086915,7,-.43946072,137,.66658419,40,-1.1404605,8,1.9379164,19,1.5863329,16,1.3109096,26,-.7373293,0
98,0,31,0,1.0774016,6,3,3,1.1661723,0,1,3,0,.77015084,.77860385,.77790326,.39953831,.68545574,.14985307,.93273044,.24531469,1.0062292,.87684077,.23759045,.44021749,.55042279,.80854297,.13200125,1.0214382,1.0750145,.71516842,1.4336437,.47369677,.60466778,.44633463,.77357632,.4703612,.53504187,.69256079,.62987161,.58856958,.69800669,.66209692,.35306007,.54504681,.37103,.43451563,.46521953,.38360527,.39207947,1.0274818,.23948172,.31257421,.22693877,1.0365907,.63288933,.68608719,.97238821,.99986529,.44533816,.24774334,.41945815,.68788517,.87143803,1.1249069,1.1810505,.17674316,-.3112148,0,-.52763712,0,-.096347585,0,-.37531102,0,-.13841949,0,-1.505421,0,-.64658087,0,-.1149241,0,.61032641,988,-1.5510895,0,.32903501,1,.78067994,3,.62109613,2,2.0067253,8,-.40413252,161,-1.5324599,5,.24975707,7,1.8401774,18,1.8464283,18,.54413384,11,-1.5161453,0
99,0,31,0,1.1827765,5,8,3,1.486081,0,1,3,0,.99954039,.19520853,1.0136437,.82526022,.4499599,1.4686183,1.4328467,1.0253814,.82966077,1.0991172,.69327301,1.1789049,.98763496,.68169534,.67942411,1.4985782,.99934077,.48357356,.81801182,1.1972718,.7377075,.78824389,.48035333,.39060354,.59356642,1.513211,1.0886016,.95883703,.61657763,1.0909687,1.2698698,.33802423,.47006017,1.2109019,1.4234889,1.4953314,.34855443,.55695397,1.3828899,1.0443493,.45691279,1.3315829,.4151139,1.1543126,.086714938,.88453537,.56135118,1.358881,.91564214,.036723912,-.27093872,1.2946723,.20631056,1.4869373,-1.2631975,0,-.029698173,0,.51467609,3,-.0091348989,0,-.24012099,0,-.099101171,0,-.90903169,0,-1.3281444,0,1.6932657,2741,-.14799212,0,.36351284,1,.62688619,3,1.2890016,5,3.0836561,12,.24550828,247,-.26241201,5,-.21871741,8,3.0617614,31,3.1515255,32,.42260441,8,-1.4427775,0
100,0,40,0,1.1113321,7,7,11,1.3952863,0,3,7,0,1.0940086,1.2771384,.36644039,.13760285,1.0725453,1.0181048,1.3649837,.46782097,1.0222664,.75891465,.62262321,.74362725,.47493556,.49560517,.98455989,1.185451,.68403941,1.1162368,.79576725,.82925427,.77050167,.95524389,.85140169,.96539181,1.4801538,.67244649,.9006781,.99223781,.80979007,.50880563,.1093166,.22004624,1.2618307,.69402111,.45794958,1.2143559,.65372437,1.4194171,.47426736,.92808157,.49170014,.67758775,.23222142,.76508588,1.0413872,1.1313897,.33178511,1.2228113,.63332325,1.0818906,.89513689,-.050737813,1.0238914,1.2887889,1.0799059,5,.51574659,3,.10836576,1,-.16934931,0,.44693476,1,1.0286634,384,1.7147269,1144,-1.1842015,0,.67800641,1098,.61492807,1,.7799955,2,1.1571679,5,.84974444,3,2.1499336,9,-.94683367,172,-.30860287,5,-1.7539002,8,2.5570734,26,2.2472591,22,.56671757,11,-.20800908,0
101,0,36,1,1.250849,5,7,7,1.1185168,0,2,5,0,.62549424,.19551021,.69661844,.96923387,.54041398,.94193733,.66285241,.8307274,.68025124,.6279791,.37226063,.29497221,.75767481,.266103,.77106327,.8048203,.81194371,1.0783747,.74333745,.60106903,.71207941,.50272006,.72705674,.95397669,.39655617,.81489921,.89239568,.62338799,.85629117,.87735444,.94891936,.64593923,.39070812,.60846961,.39098239,.54638064,.52830303,.95386833,.78941047,.44354078,.98123217,.07593856,.69576693,.75229269,1.0814672,1.0337843,.85390615,.99752802,.56583863,.37063107,.71822405,.16798557,.83743256,.72444355,-1.8496792,0,-.92221266,0,.37899375,2,-1.397946,0,-1.683861,0,-.63204169,0,-1.5697676,0,-1.5689936,0,.62406898,1010,-.77223289,0,.19056797,0,.75756693,3,.3500478,1,2.1301095,9,-.33366996,170,-1.9967771,5,-1.727232,8,1.9248455,19,2.4828124,25,.43578452,9,-.81949341,0
102,1,33,1,1.0367932,4,6,4,.95734793,0,2,4,0,.58038634,1.2950157,1.0991426,.53867054,.67672813,.24396263,1.2373105,1.7737253,1.6742003,1.0255823,.71164435,2.1230013,1.5197405,1.8063263,1.7128928,-.023401119,.71847105,.84904814,-.082971938,.44850606,1.6628315,.70890594,1.9330158,1.0560113,1.1635517,1.3275573,1.2943828,-.17992796,.37125289,.97158343,.7681846,1.5427698,1.4740306,2.2742457,.29318637,1.2255737,1.734176,1.3409748,-.16061677,1.3852853,.43433428,.62226349,1.4403101,.071948573,.94878787,1.5458943,1.058521,1.4717859,.99199563,1.2401078,.24583356,.91660017,1.761429,.81912315,-.45284691,0,.50301558,3,2.0723047,10,.62221622,2,-.52510118,0,1.9465342,726,2.4577193,1639,.30032712,163,1.0900387,1765,1.3169225,3,.77431118,2,.38629079,2,1.1111788,4,.65123224,3,.28501618,52,-.17135404,5,1.4488903,43,2.3527381,24,2.9759581,30,.89320207,18,-.023350643,0
103,0,33,0,1.2608813,7,5,6,1.2233496,0,2,4,0,.51268053,.43833438,.22898935,.66473639,.34447163,.32940635,.24397345,.44582087,.12413937,.53149247,.4005028,.25722471,.68412471,.72960633,.41318348,.23225604,.81819648,.70808309,.26196516,.58830529,.1669836,.33906662,.56604332,.35489303,.11729608,.23896377,.31259158,.74553627,.90542728,.98039013,.56215441,.62300587,.58426589,.56368428,.7248348,.61100566,.38555145,.14893229,.17060113,.44499305,.32217056,.89872706,.32702073,.04336644,.54500014,.61498576,.97685146,.7143321,.26030323,.54237509,.40393725,.47471616,.48855746,.24234901,-.85084641,0,.55069649,3,.16286726,1,-.65053183,0,-.72419077,0,-2.6118991,0,-.6148001,0,-2.1317627,0,-.036879893,0,-.9512195,0,.014411041,0,.27773246,1,.13552865,1,1.4802111,6,-1.8343221,118,.6443693,39,-.37189561,8,.90040928,9,.86397058,9,.1278502,3,.29129598,3
104,0,30,1,1.0832654,7,7,2,1.0087638,0,1,3,0,.61764139,1.4619651,1.1306896,.66806972,.89198768,.14195757,1.4946973,-.0095095607,.25519842,.91186982,.72839713,.70413888,.5952462,.54850125,.90195477,1.0275754,.92268258,.67822868,.20198704,.55874324,.68884534,1.4912695,.40150386,.98936105,.65940982,1.0956496,1.2366723,.48293388,.64100999,.39012331,.43365842,.95273799,.81541634,.46502239,.1770612,.3875556,.43701851,.6078673,.5881778,.83748943,.32212418,.76880491,1.0680435,1.0686704,.96196681,.43395913,.72392458,.74546891,.98524719,.73425245,1.3779709,.56919259,.55589825,.68246526,-.57319206,0,-.62961084,0,-.56422877,0,-.42888176,0,-1.3899642,0,.9909938,370,-.6892426,0,.024467355,13,1.0319747,1671,.29328546,1,.21718787,0,.36899439,1,1.0187092,4,1.7754686,7,1.2284235,142,-.18779027,5,-.88955796,8,2.3838737,24,.80345929,8,.46492973,9,-.80986345,0
105,1,29,1,1.4042785,6,9,2,1.1396012,1,1,4,0,.2236104,.52019197,1.2187498,.53981376,.53337353,1.1495452,.724338,1.4968508,.8471961,.39288327,.45559001,1.3110038,.9129476,.48412749,.5958634,1.1337216,1.1732316,.68032283,1.2265893,.46607611,.026179632,.69119155,.86287558,.47784913,1.3124269,.30128354,.79730755,.021409629,1.1592036,.51526123,.44823569,-.062115077,.49142751,1.3085296,1.7095368,.89253479,1.5142766,.59644443,1.2749773,1.0551131,1.0665877,.73206043,.64098823,1.2525023,1.0706879,.82680756,.58532333,.78360093,.4479607,.25750351,.9657706,.34733462,.53491676,1.8803124,-.37285861,0,-.29134333,0,1.2809798,6,-.41119814,0,-.13011575,0,-.16582282,0,.91384166,610,.67026496,363,1.2299325,1991,.81555384,2,1.5396312,3,.39669394,2,.67903781,3,.58586425,2,.075794578,47,-.18705519,5,-.33725375,8,3.1611288,32,.95283943,10,.65616566,13,.068993896,2
106,0,31,1,1.1954039,6,7,3,1.0304508,1,1,3,0,.28619319,.69849855,.3443929,.73167676,.58327848,.55046856,.80515569,.21516673,.7443766,.89808607,.16638291,.43282256,.49844959,.69933558,.36796269,.40088183,.8259747,.73018789,.55567628,-.022069605,.58229309,.50580406,.46787953,.38869077,.85612404,.92317319,.47929317,.52277374,.49469894,.45164755,.6438548,.26761615,.7073074,.24761021,.91633916,.74747097,.69608641,.4481017,.21849765,.68283063,.075185016,.68642765,.37901205,.9772172,.64953482,.25518996,.45782113,.98004925,.76011407,.44141126,.29635829,.66952199,.49720004,.50873482,-1.5247235,0,-.408079,0,-1.4163153,0,-1.1744474,0,-1.7587839,0,1.2856531,480,-.01402347,0,-.65988767,0,.87887871,1423,-1.1847926,0,.74008834,1,.43702909,2,.4307763,2,1.2453541,5,-.87499779,100,-1.57091,5,-.29569647,8,1.9135766,19,1.6665118,17,.54174143,11,-1.7585046,0
107,0,30,0,1.2013483,6,5,1,1.3868968,0,2,3,0,-.11861154,1.0893784,.63595027,1.7257895,1.1555089,.84149396,.78257817,.60185796,1.4775554,.32726765,.98360002,1.1402959,.97918671,1.4326249,1.1352626,.7668407,1.4002584,.43631142,.67889506,1.2231399,1.4815941,1.0153691,1.2125126,.12864396,1.3628322,.48043543,.85292023,1.1590468,1.2558162,.74855649,.96359861,1.0938598,.15740867,.51111579,.79141873,.87341517,.9293471,.001513265,.81591213,.89536041,1.940733,1.1000566,.95454741,1.2542359,.82417405,1.5342137,.91703504,.23578483,.21048911,.69957167,1.0559819,.99866414,.45641887,.90130436,-1.0080791,0,-.22051463,0,.83572024,4,.17244503,1,-.27142972,0,-1.2787497,0,.56153053,375,.055257477,30,1.6501518,2672,.081694178,0,.46190876,1,1.2018249,5,-.44309264,0,2.4150717,10,.75559551,193,-.69564086,5,.68854737,21,.96452636,10,2.5324199,25,1.2360772,25,-1.9159217,0
